all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_valence,sample_id,support_score,transition,v20_decision,v20_reasons,v20_risk,v20_role,v20_score
"public_clean,public_inclusive,siglip2",Low,glad,0,Positive,False,4,0.330368,siglip2,0.348547,1,False,Low,content,Positive,0.0,0.287692,,True,True,track2_0237,0.636239,glad->content,hold,insufficient_row_support,observe,hold,0.789276
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,5,0.385191,siglip2,0.440488,1,False,Low,glad,Positive,0.0,0.33012,,True,True,track2_0862,0.770608,content->glad,hold,caution_direction_needs_high_evidence,caution,hold,0.779127
"clip,dinov2",Low,content,0,Positive,False,20,0.353425,"clip,dinov2",0.651245,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0448,0.651245,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.776587
dinov2,High,frustrated,0,Negative,False,0,0.535265,dinov2,0.596388,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0170,0.596388,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.769915
"dinov2,siglip2",Low,content,0,Positive,False,20,0.333561,"dinov2,siglip2",0.636718,2,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0219,0.636718,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.760074
"clip,public_clean,public_inclusive",High,aroused,0,Positive,False,1,0.314059,clip,0.350423,1,False,High,excited,Positive,0.0,0.247956,,True,True,track2_0095,0.598379,aroused->excited,hold,insufficient_row_support,observe,hold,0.749785
"public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.306929,siglip2,0.31227,1,False,Low,sad,Negative,0.0,0.279987,,True,True,track2_0037,0.592257,tired->sad,hold,insufficient_row_support,observe,hold,0.74295
"public_inclusive,siglip2",Low,content,0,Positive,False,20,0.382312,siglip2,0.386838,1,False,Low,calm,Positive,0.0,0.337415,,True,True,track2_0367,0.724253,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.732484
dinov2,High,frustrated,0,Negative,False,0,0.466538,dinov2,0.548397,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0839,0.548397,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.715051
dinov2,Low,tired,0,Negative,False,3,0.477076,dinov2,0.54509,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0048,0.54509,tired->sad,hold,insufficient_row_support,observe,hold,0.712798
clip,Low,sad,0,Negative,False,0,0.484885,clip,0.536064,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0811,0.536064,sad->bored,hold,insufficient_row_support,observe,hold,0.704553
dinov2,Low,bored,0,Negative,False,0,0.49761,dinov2,0.529408,1,False,Low,tired,Negative,0.0,0.0,,True,True,track2_0919,0.529408,bored->tired,hold,insufficient_row_support,observe,hold,0.699169
dinov2,Low,tired,0,Negative,False,3,0.445266,dinov2,0.510382,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0629,0.510382,tired->sad,hold,insufficient_row_support,observe,hold,0.674909
clip,Low,tired,0,Negative,False,0,0.432374,clip,0.508538,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0331,0.508538,tired->bored,hold,insufficient_row_support,observe,hold,0.671775
dinov2,Low,content,0,Positive,False,20,0.560184,dinov2,0.610434,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0755,0.610434,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.636452
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.253256,siglip2,0.275857,1,False,High,frustrated,Negative,0.0,0.213532,,True,True,track2_0799,0.489389,alarmed->frustrated,hold,insufficient_row_support,observe,hold,0.634715
clip,High,excited,0,Positive,False,1,0.419733,clip,0.462192,1,False,High,happy,Positive,0.0,0.0,,True,True,track2_0366,0.462192,excited->happy,hold,insufficient_row_support,observe,hold,0.624165
siglip2,Low,bored,0,Negative,False,0,0.404712,siglip2,0.462215,1,False,Low,tired,Negative,0.0,0.0,,True,True,track2_0273,0.462215,bored->tired,hold,insufficient_row_support,observe,hold,0.622686
"public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.25624,siglip2,0.283174,1,False,High,annoyed,Negative,0.0,0.191719,,True,True,track2_0423,0.474893,alarmed->annoyed,hold,insufficient_row_support,observe,hold,0.620517
clip,Low,content,0,Positive,False,5,0.52652,clip,0.587136,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0434,0.587136,content->glad,hold,caution_direction_needs_high_evidence,caution,hold,0.609788
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.232466,siglip2,0.233062,1,False,High,annoyed,Negative,0.0,0.226638,,True,True,track2_0440,0.4597,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.602947
dinov2,Low,content,0,Positive,False,20,0.539795,dinov2,0.573878,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0634,0.573878,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.597857
clip,Low,tired,0,Negative,False,3,0.428918,clip,0.433619,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0215,0.433619,tired->sad,hold,insufficient_row_support,observe,hold,0.596511
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.232281,siglip2,0.236404,1,False,High,alarmed,Negative,0.0,0.215186,,True,True,track2_0223,0.45159,frustrated->alarmed,hold,insufficient_row_support,observe,hold,0.594818
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.251436,siglip2,0.28717,1,False,High,annoyed,Negative,0.0,0.157558,,True,True,track2_0769,0.444728,alarmed->annoyed,hold,insufficient_row_support,observe,hold,0.589872
clip,Low,content,0,Positive,False,20,0.52843,clip,0.561153,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0662,0.561153,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.583996
dinov2,Low,content,0,Positive,False,20,0.523021,dinov2,0.559774,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0604,0.559774,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.582076
clip,Low,calm,0,Positive,False,2,0.389498,clip,0.422196,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0622,0.422196,calm->glad,hold,insufficient_row_support,observe,hold,0.581146
dinov2,Low,content,0,Positive,False,20,0.511389,dinov2,0.559914,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0022,0.559914,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.581053
clip,High,frustrated,0,Negative,False,0,0.404666,clip,0.419484,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0641,0.419484,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.579951
dinov2,Low,glad,0,Positive,False,1,0.409438,dinov2,0.418812,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0957,0.418812,glad->calm,hold,insufficient_row_support,observe,hold,0.579756
clip,Low,content,0,Positive,False,20,0.531234,clip,0.556237,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0513,0.556237,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.57936
dinov2,Low,glad,0,Positive,False,1,0.374524,dinov2,0.409228,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0913,0.409228,glad->calm,hold,insufficient_row_support,observe,hold,0.56668
clip,Low,content,0,Positive,False,5,0.484595,clip,0.54797,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0604,0.54797,content->glad,hold,caution_direction_needs_high_evidence,caution,hold,0.566429
"public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,3,0.216012,siglip2,0.224033,1,False,High,excited,Positive,0.0,0.194281,,True,True,track2_0152,0.418314,happy->excited,hold,insufficient_row_support,observe,hold,0.559915
"public_clean,siglip2",High,alarmed,0,Negative,False,0,0.22456,siglip2,0.230448,1,False,High,annoyed,Negative,0.0,0.181121,,True,True,track2_0106,0.411569,alarmed->annoyed,hold,insufficient_row_support,observe,hold,0.554025
clip,Low,tired,0,Negative,False,0,0.383565,clip,0.393299,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0711,0.393299,tired->bored,hold,insufficient_row_support,observe,hold,0.551655
clip,Low,content,0,Positive,False,20,0.495091,clip,0.521573,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0049,0.521573,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.541082
dinov2,Low,content,0,Positive,False,20,0.506516,dinov2,0.520244,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0067,0.520244,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.540896
clip,High,frustrated,0,Negative,False,0,0.366503,clip,0.383689,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0724,0.383689,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.540339
dinov2,Low,content,0,Positive,False,20,0.469731,dinov2,0.518629,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0581,0.518629,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.535602
dinov2,High,aroused,0,Positive,False,1,0.361351,dinov2,0.376952,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0603,0.376952,aroused->excited,hold,insufficient_row_support,observe,hold,0.533087
clip,Low,content,0,Positive,False,20,0.489219,clip,0.511817,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0181,0.511817,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.530739
siglip2,Low,tired,0,Negative,False,3,0.35897,siglip2,0.374088,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0895,0.374088,tired->sad,hold,insufficient_row_support,observe,hold,0.529985
dinov2,Low,content,0,Positive,False,20,0.488774,dinov2,0.508919,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0290,0.508919,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.527796
clip,Low,content,0,Positive,False,20,0.495364,clip,0.502958,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0058,0.502958,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.522494
clip,Low,content,0,Positive,False,20,0.488643,clip,0.502729,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0355,0.502729,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.521593
dinov2,Low,content,0,Positive,False,20,0.481551,dinov2,0.503267,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0614,0.503267,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.521422
clip,High,aroused,0,Positive,False,1,0.341096,clip,0.357342,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0372,0.357342,aroused->excited,hold,insufficient_row_support,observe,hold,0.511452
dinov2,High,alarmed,0,Negative,False,0,0.345063,dinov2,0.354076,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0912,0.354076,alarmed->annoyed,hold,insufficient_row_support,observe,hold,0.508582
clip,High,aroused,0,Positive,False,1,0.338506,clip,0.350789,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0180,0.350789,aroused->excited,hold,insufficient_row_support,observe,hold,0.50464
siglip2,High,aroused,0,Positive,False,1,0.320376,siglip2,0.347973,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0523,0.347973,aroused->excited,hold,insufficient_row_support,observe,hold,0.500011
dinov2,Low,bored,0,Negative,False,0,0.33029,dinov2,0.344645,1,False,Low,tired,Negative,0.0,0.0,,True,True,track2_0619,0.344645,bored->tired,hold,insufficient_row_support,observe,hold,0.497674
clip,Low,tired,0,Negative,False,3,0.340993,clip,0.342383,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0747,0.342383,tired->sad,hold,insufficient_row_support,observe,hold,0.496482
clip,Low,content,0,Positive,False,20,0.462507,clip,0.473942,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0428,0.473942,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.490193
clip,Low,content,0,Positive,False,5,0.428052,clip,0.469503,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0057,0.469503,content->glad,hold,caution_direction_needs_high_evidence,caution,hold,0.482308
dinov2,High,frustrated,0,Negative,False,0,0.301499,dinov2,0.33204,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0247,0.33204,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.48219
clip,High,frustrated,0,Negative,False,0,0.312234,clip,0.329968,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0018,0.329968,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.481191
clip,Low,content,0,Positive,False,20,0.456804,clip,0.457762,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0931,0.457762,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.473442
clip,Low,tired,0,Negative,False,0,0.292145,clip,0.322586,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0450,0.322586,tired->bored,hold,insufficient_row_support,observe,hold,0.4718
dinov2,Low,sad,0,Negative,False,0,0.304992,dinov2,0.320102,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0420,0.320102,sad->bored,hold,insufficient_row_support,observe,hold,0.470601
clip,Low,content,0,Positive,False,20,0.407741,clip,0.45368,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0973,0.45368,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.464454
dinov2,Low,bored,0,Negative,False,1,0.3079,dinov2,0.310603,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0113,0.310603,bored->sad,hold,insufficient_row_support,observe,hold,0.461393
siglip2,High,frustrated,0,Negative,False,0,0.293324,siglip2,0.293745,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0348,0.293745,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.443077
dinov2,Low,content,0,Positive,False,20,0.42031,dinov2,0.430021,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0376,0.430021,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.442052
clip,Low,sad,0,Negative,False,0,0.279571,clip,0.284038,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0891,0.284038,sad->bored,hold,insufficient_row_support,observe,hold,0.431995
dinov2,Low,sad,0,Negative,False,1,0.257454,dinov2,0.280398,1,False,Low,tired,Negative,0.0,0.0,,True,True,track2_0693,0.280398,sad->tired,hold,insufficient_row_support,observe,hold,0.426143
clip,Low,content,0,Positive,False,20,0.374555,clip,0.409893,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0790,0.409893,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.417348
clip,Low,tired,0,Negative,False,0,0.258943,clip,0.266421,1,False,Low,bored,Negative,0.0,0.0,,True,True,track2_0048,0.266421,tired->bored,hold,insufficient_row_support,observe,hold,0.412315
clip,Low,content,0,Positive,False,20,0.397117,clip,0.402283,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0739,0.402283,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.411995
siglip2,Low,bored,0,Negative,False,0,0.249939,siglip2,0.266281,1,False,Low,tired,Negative,0.0,0.0,,True,True,track2_0563,0.266281,bored->tired,hold,insufficient_row_support,observe,hold,0.411275
clip,High,alarmed,0,Negative,False,0,0.254883,clip,0.264784,1,False,High,frustrated,Negative,0.0,0.0,,True,True,track2_0714,0.264784,alarmed->frustrated,hold,insufficient_row_support,observe,hold,0.410272
dinov2,Low,content,0,Positive,False,20,0.396055,dinov2,0.399891,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0852,0.399891,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.409496
dinov2,Low,tired,0,Negative,False,3,0.24743,dinov2,0.260828,1,False,Low,sad,Negative,0.0,0.0,,True,True,track2_0450,0.260828,tired->sad,hold,insufficient_row_support,observe,hold,0.405571
dinov2,High,aroused,0,Positive,False,1,0.256372,dinov2,0.2589,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0224,0.2589,aroused->excited,hold,insufficient_row_support,observe,hold,0.404537
clip,High,excited,0,Positive,False,1,0.256483,clip,0.258352,1,False,High,happy,Positive,0.0,0.0,,True,True,track2_0488,0.258352,excited->happy,hold,insufficient_row_support,observe,hold,0.404
clip,High,frustrated,0,Negative,False,0,0.2495,clip,0.257105,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0096,0.257105,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.402055
dinov2,High,aroused,0,Positive,False,1,0.243836,dinov2,0.254881,1,False,High,excited,Positive,0.0,0.0,,True,True,track2_0873,0.254881,aroused->excited,hold,insufficient_row_support,observe,hold,0.399265
clip,High,annoyed,0,Negative,False,0,0.243409,clip,0.250986,1,False,High,frustrated,Negative,0.0,0.0,,True,True,track2_0547,0.250986,annoyed->frustrated,hold,insufficient_row_support,observe,hold,0.395327
clip,High,frustrated,0,Negative,False,0,0.240675,clip,0.246765,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0673,0.246765,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.390833
clip,Low,content,0,Positive,False,20,0.356285,clip,0.372514,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0091,0.372514,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.378142
"public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.335992,,0.0,0,False,High,annoyed,Negative,0.0,0.335992,,True,True,track2_0962,0.335992,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.369591
dinov2,Low,content,0,Positive,False,20,0.342941,dinov2,0.359053,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0381,0.359053,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.363347
dinov2,High,frustrated,0,Negative,False,0,0.201326,dinov2,0.222241,1,False,High,annoyed,Negative,0.0,0.0,,True,True,track2_0621,0.222241,frustrated->annoyed,hold,insufficient_row_support,observe,hold,0.362374
dinov2,Low,content,0,Positive,False,20,0.339215,dinov2,0.357372,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0503,0.357372,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.361294
siglip2,Low,glad,0,Positive,False,4,0.213748,siglip2,0.216993,1,False,Low,content,Positive,0.0,0.0,,True,True,track2_0643,0.216993,glad->content,hold,insufficient_row_support,observe,hold,0.358368
clip,High,excited,0,Positive,False,1,0.194702,clip,0.205441,1,False,High,happy,Positive,0.0,0.0,,True,True,track2_0554,0.205441,excited->happy,hold,insufficient_row_support,observe,hold,0.344911
clip,Low,content,0,Positive,False,5,0.311141,clip,0.312196,1,False,Low,glad,Positive,0.0,0.0,,True,True,track2_0782,0.312196,content->glad,hold,caution_direction_needs_high_evidence,caution,hold,0.31331
dinov2,Low,content,0,Positive,False,20,0.284884,dinov2,0.30143,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0035,0.30143,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.299918
clip,Low,content,0,Positive,False,20,0.250962,clip,0.264024,1,False,Low,calm,Positive,0.0,0.0,,True,True,track2_0815,0.264024,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.25912
"public_clean,public_inclusive",Low,content,0,Positive,False,20,0.354551,,0.0,0,False,Low,calm,Positive,0.0,0.354551,,True,True,track2_0017,0.354551,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.240006
"public_clean,public_inclusive",Low,glad,0,Positive,False,4,0.217023,,0.0,0,False,Low,content,Positive,0.0,0.217023,,True,True,track2_0913,0.217023,glad->content,hold,insufficient_row_support,observe,hold,0.238725
public_inclusive,Low,content,0,Positive,False,20,0.327496,,0.0,0,False,Low,calm,Positive,0.0,0.327496,,True,True,track2_0308,0.327496,content->calm,hold,caution_direction_needs_high_evidence,caution,hold,0.210246
"clip,dinov2,public_clean,public_inclusive,public_near_public_duplicate,siglip2",Low,content,0,Positive,False,0,0.950433,"clip,dinov2,siglip2",2.312308,3,True,High,excited,Positive,0.950433,0.573747,near_public_duplicate supports excited | near_public_duplicate supports excited,False,True,track2_0382,3.836488,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,4.557653
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.812231,"clip,dinov2,siglip2",2.790692,3,False,Low,calm,Positive,0.0,0.748934,,True,False,track2_0505,3.539626,tired->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,3.980849
"clip,dinov2,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.699742,"clip,dinov2,siglip2",2.360111,3,False,Low,calm,Positive,0.0,0.596491,,False,False,track2_0441,2.956602,annoyed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,3.386576
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.867206,"clip,dinov2,siglip2",2.43226,3,False,High,excited,Positive,0.0,0.485281,,False,True,track2_0779,2.917541,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,3.364262
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.691262,"clip,dinov2,siglip2",2.224587,3,False,Low,calm,Positive,0.0,0.65955,,True,False,track2_0618,2.884137,sad->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,3.313263
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.805333,"clip,dinov2,siglip2",2.252189,3,False,Low,tired,Negative,0.0,0.562264,,True,False,track2_0925,2.814453,calm->tired,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,3.254986
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.68756,"clip,dinov2,siglip2",2.220685,3,False,High,excited,Positive,0.0,0.591742,,False,True,track2_0998,2.812427,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,3.241183
"clip,dinov2,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.686459,"clip,dinov2,siglip2",2.00115,3,False,Low,calm,Positive,0.0,0.651781,,False,False,track2_0806,2.652931,annoyed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,3.081577
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.72914,"clip,dinov2,siglip2",1.832689,3,False,Low,bored,Negative,0.0,0.679063,,True,False,track2_0319,2.511752,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.944666
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.637413,"clip,dinov2,siglip2",1.994005,3,False,Low,calm,Positive,0.0,0.523445,,True,False,track2_0627,2.51745,sad->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.941191
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.729156,"clip,dinov2,siglip2",1.875804,3,False,Low,sad,Negative,0.0,0.592038,,False,True,track2_0030,2.467842,alarmed->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.900758
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.69046,"clip,dinov2,siglip2",1.837752,3,False,Low,calm,Positive,0.0,0.618481,,True,False,track2_0211,2.456233,tired->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.885279
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.700287,"clip,dinov2,siglip2",1.926867,3,False,Low,calm,Positive,0.0,0.48523,,True,False,track2_0056,2.412097,tired->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.842126
"clip,dinov2,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.666584,"clip,dinov2,siglip2",1.76156,3,False,Low,calm,Positive,0.0,0.62926,,False,False,track2_0369,2.39082,annoyed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.817478
"clip,dinov2,public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,0,0.641081,"clip,dinov2,siglip2",1.849568,3,False,Low,calm,Positive,0.0,0.489769,,False,True,track2_0974,2.339337,happy->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.763445
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.644785,"clip,dinov2,siglip2",1.853406,3,False,Low,calm,Positive,0.0,0.46369,,True,False,track2_0345,2.317096,tired->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.741574
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.548471,"clip,dinov2,siglip2",1.818386,3,False,Low,content,Positive,0.0,0.500883,,True,False,track2_0163,2.319269,tired->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.734116
"clip,dinov2,public_clean,public_inclusive,siglip2",High,excited,0,Positive,False,0,0.617989,"clip,dinov2,siglip2",1.802253,3,False,Low,calm,Positive,0.0,0.405046,,False,True,track2_0361,2.207299,excited->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.629098
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.604838,"clip,dinov2,siglip2",1.587317,3,False,Low,calm,Positive,0.0,0.567545,,True,False,track2_0213,2.154862,sad->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.575346
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.669499,"clip,dinov2,siglip2",1.572148,3,False,Low,sad,Negative,0.0,0.539972,,False,True,track2_0008,2.11212,alarmed->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.53907
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.726506,"dinov2,siglip2",1.653739,2,False,High,excited,Positive,0.0,0.560392,,False,True,track2_0090,2.214131,calm->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.526782
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.523817,"clip,dinov2,siglip2",1.599594,3,False,Low,calm,Positive,0.0,0.464723,,True,False,track2_0611,2.064317,tired->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.476699
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.517166,"clip,dinov2,siglip2",1.61299,3,False,High,frustrated,Negative,0.0,0.443662,,False,True,track2_0943,2.056652,sad->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.468369
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.544417,"clip,dinov2,siglip2",1.674921,3,False,High,aroused,Positive,0.0,0.356853,,False,True,track2_0665,2.031775,calm->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.446217
"clip,dinov2,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.543856,"clip,dinov2,siglip2",1.419078,3,False,Low,content,Positive,0.0,0.541437,,False,False,track2_0646,1.960515,alarmed->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.374901
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.545664,"clip,dinov2,siglip2",1.426785,3,False,Low,calm,Positive,0.0,0.52188,,True,False,track2_0669,1.948665,sad->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,2.363231
